Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Pesticides_Used_kg,Planting_Density,Region_Region_B,Region_Region_C,Region_Region_D,Soil_Type_Loam,Soil_Type_Sandy,Irrigation_Flood,Irrigation_Rainfed,Irrigation_Sprinkler,Previous_Crop_Maize,Previous_Crop_No_Previous_Crop,Previous_Crop_Rice,Previous_Crop_Wheat,Yield_ton_per_ha,split
-0.49021237023323055,-1.5904263930114568,1.410253121349728,-0.09793518925313106,1.0897846769170332,0.05184941057938463,-1.0406994217195609,False,False,False,True,False,False,True,False,False,False,True,False,149.49,train
-0.5427682866782381,-0.9331776134576177,1.065622775771689,-1.2103491735881722,0.936742668132469,-0.5438388880985979,-1.451664921742276,True,False,False,False,False,False,False,True,True,False,False,False,142.38,train
1.0689464843019778,0.7124835234732431,-1.3640211605534818,1.077880628385979,1.0452633652706147,0.9950225501528566,-0.9037109217119895,False,False,False,False,True,False,False,False,True,False,False,False,167.38,train
-0.19239551037819075,0.7477648731686912,-1.5191048160635994,0.4035156741517839,0.17153262420964793,1.7325413961351204,1.3394757659119962,True,False,False,False,False,False,True,False,True,False,False,False,125.96,train
-0.017209122228167898,0.179521316710187,-0.89877019402313,-1.5331221431361635,-1.5494943291222243,-0.5154727786377414,-1.6229005467517406,False,False,False,False,False,False,False,True,False,False,False,False,63.55,train
1.2090955948219968,1.5717982149191936,0.4625196710101217,0.20178256818428902,-1.2197583647409358,0.22204606734452237,-0.44137473418643497,False,False,True,True,False,True,False,False,False,True,False,False,99.34,train
0.5959432362969153,-0.24946782163219264,0.9277706375404735,0.6283039922298487,1.443172588110481,0.4773410524922292,1.3052286409101035,False,True,False,False,True,False,False,True,False,False,True,False,168.9,train
0.5083500422219038,0.32679422339345887,1.6514943632543546,-1.0893093100076754,-1.2851490412216133,-0.2034455745683222,-0.6811046091996854,False,False,True,False,True,False,False,True,False,True,False,False,65.74,train
-0.47269373141822857,-0.7712041444012427,-0.5541398484450916,0.08074270460379226,0.8657868276959894,-1.7352154854545627,-0.30438623417886346,False,True,False,False,False,False,False,True,True,False,False,False,134.13,train
0.052865433031841554,1.1468183208603875,-0.53690833116619,-0.5820946435751181,-0.4754176856523735,1.5056125204482702,0.020961453339119272,False,False,True,False,True,False,True,False,True,False,False,False,105.63,train
-1.7165170872833952,-0.6674983589328043,0.221278429105495,-0.5359842193539762,-0.25976758236503306,0.40642577884008846,-0.7153517342015785,False,False,False,True,False,False,False,False,False,False,False,True,116.55,train
0.12293998829185102,1.6076141305191185,0.47975118828902386,-1.100836916062961,0.5791808839721692,-0.7991338732463047,-1.5715298592489013,False,True,False,False,True,False,True,False,False,False,False,False,156.58,train
-1.4011815886133518,0.5237817591930439,0.1695838772687891,0.32282243176478576,0.7558748395688931,1.0588462964397831,-0.544116109192114,False,False,True,True,False,False,True,False,False,False,True,False,151.2,train
0.2630890988118699,1.639153518883231,0.8071500165881601,0.08074270460379226,-0.08029104479040766,0.909924221770288,-0.3215097966798099,False,True,False,False,True,False,False,False,False,False,False,False,130.19,train
-0.6478801195682514,-1.1641100841914596,0.2729729809422009,-0.5705670375198325,0.11866356662952558,1.5481616846395547,-0.663981046698739,False,True,False,True,False,True,False,False,False,False,True,False,108.48,train
-0.47269373141822857,0.3008677770263492,-1.2089375050433646,1.0490616132477655,-0.1609859221495417,-1.1324356594113663,-0.886587359211043,False,False,False,False,False,False,False,False,False,False,True,False,110.23,train
1.6295429263820536,-1.2090136201674841,-0.7092235039552092,-0.8472295828466819,-0.03716102413293964,0.8886496396746454,1.5449585159233536,False,True,False,False,True,False,False,False,False,False,False,False,103.04,train
0.8412041797069475,0.8445213018789353,-0.53690833116619,-0.7838277495426126,-1.7526228135090094,-1.210442460428721,-0.4584982966873816,False,True,False,False,False,True,False,False,False,False,True,False,58.01,train
-1.38366294979835,0.1306085364505884,-1.398484195111286,-1.0950731130353182,-0.23055047159707087,-1.5011950824024982,-0.6468574841977927,False,True,False,False,False,True,False,False,False,False,True,False,117.66,train
-1.1559206452033195,-0.11235166713397422,-0.8470756421864241,0.1787273560737183,1.1607405173535132,0.569530908240012,-0.40712760918454216,False,False,False,False,True,False,False,True,False,False,False,False,169.63,train
0.210533182366864,-1.7168512294201455,-0.39905619293497446,1.0087149920542673,0.1951845710218077,0.1369477389619535,-1.229058609229972,True,False,False,False,True,True,False,False,False,True,False,False,100.87,train
1.1390210395619873,-0.4384368688646304,-0.17504646830924936,0.7147610376444892,-1.4256694311056222,0.5624393808747978,1.356599328412943,False,True,False,True,False,False,False,True,False,True,False,False,54.81,train
-0.052246399858171845,-1.095418365466231,0.6003718092413372,-1.6714534157995882,1.0730891850496265,0.5482563261443699,1.133993015900639,True,False,False,False,True,False,True,False,False,False,False,False,152.87,train
-0.5778055643082419,1.448580773937364,1.70318891509106,-0.5532756284369046,-1.5439291651664218,0.5340732714139416,-0.85234023420915,True,False,False,True,False,False,False,False,False,False,False,False,76.62,train
-1.331107033353344,-0.8866703797681635,-1.2089375050433646,1.1643376738006195,0.48318180573457875,-1.0686119131244394,-1.331799984235651,False,False,True,False,True,False,True,False,False,False,True,False,128.68,train
-1.1208833675733156,1.2842017583108447,-0.2784355719826611,0.005813265244437344,0.07831612794995897,0.17240537578802387,1.579205640925247,False,False,False,False,True,False,False,False,False,True,False,False,126.08,train
-1.4887747826883648,-0.8738407980607279,1.6170313286965503,0.32282243176478576,1.6504749454641185,0.27168675890102084,-0.047532796664666616,False,True,False,False,False,False,False,True,True,False,False,False,175.62,train
-0.7004360360132589,-1.3490698871403235,0.221278429105495,-1.2910424159751699,-0.7522845924535397,-0.24599473875960678,-1.3146764217347044,False,True,False,False,False,False,False,False,False,False,True,False,75.03,train
0.14045862710685453,0.8108436498969163,0.703760912914749,-0.39765294669055157,1.053611111204318,-0.28145237558567715,-1.5886534217498478,False,False,False,False,False,False,True,False,False,False,True,False,166.42,train
0.6134618751119172,0.7319951789866347,1.3068640176763162,0.4726813104834956,-0.8566314166248336,1.236134480570135,-0.047532796664666616,False,False,True,False,False,False,False,True,False,False,False,False,101.93,train
-1.348625672168346,-0.5645944223210808,0.703760912914749,0.5649021589257793,0.22161909981186886,-1.2813577340808617,-1.5886534217498478,False,False,True,False,False,False,True,False,False,False,False,True,123.05,train
-1.2785511169083366,0.45535732342005336,0.8416130511459639,0.09227031065907783,0.5763983019942677,1.1723107342832084,-0.7153517342015785,False,False,True,False,True,False,False,False,False,False,True,False,141.22,train
0.6660177915569246,0.1781849019489958,0.42805663645231795,-1.6945086279101589,-0.12342106544787568,-1.3593645350982166,0.6716568283750848,True,False,False,False,True,False,True,False,False,False,True,False,124.37,train
0.017828155401837607,-1.4963427938235951,0.5314457401257298,-0.5475118254092618,0.4386604940881598,0.7042699281790793,1.3737228909138892,False,True,False,True,False,False,False,True,True,False,False,False,111.85,train
0.7536109856319361,-1.0521185272036357,-0.34736164109826856,1.1701014768282627,-0.5310693252103968,-0.14671335564660956,-0.886587359211043,False,False,False,True,False,False,True,False,True,False,False,False,92.22,train
0.12293998829185102,-0.12491396588917146,0.10065780815318166,-0.31119590127591107,1.0953498408728357,-1.557927301324211,0.7401510783788704,False,False,True,True,False,False,True,False,False,False,True,False,161.86,train
1.3492447053420156,0.6558195375987355,-0.5713713657239937,-1.2218767796434573,1.0035246356020973,-0.6431202712115949,0.05520857834101207,False,False,True,False,True,True,False,False,False,False,False,False,160.84,train
-0.017209122228167898,0.3805180967933454,0.703760912914749,-0.9970884615653921,-0.41698346411644915,-0.2247201566639645,1.6819470159309255,False,False,False,True,False,False,False,True,False,False,False,True,116.64,train
0.8587228185219495,0.8878211401415301,0.9794651893771794,0.7781628709485593,-0.8872398183817463,1.0588462964397831,1.0826223283977996,False,False,False,True,False,False,True,False,False,False,False,True,97.67,train
-0.3325446208982097,-1.0176390263649024,0.4625196710101217,0.5706659619534217,0.5944850848506255,1.0659378238049972,0.9113867033883349,False,True,False,True,False,False,True,False,True,False,False,False,127.99,train
-1.5062934215033668,-1.1213448118333407,-1.6741884715737165,0.6513592043404197,-1.2503667664978488,0.9808394954224288,-0.5612396716930603,False,False,False,True,False,False,False,True,False,False,False,True,54.61,train
-0.9456969794232912,-0.20750439813078872,-1.3467896432745803,0.31129482570950023,-0.13594268434843101,-1.1395271867765802,-1.4002942342394369,False,False,False,False,True,True,False,False,True,False,False,False,111.44,train
-1.3135883945383404,1.6287294837459392,0.5486772574046312,1.2796137343534735,-1.4340171770393257,0.6049885450660824,-0.13315060916939891,True,False,False,False,False,True,False,False,False,False,True,False,96.54,train
-0.9632156182382932,-0.4274782678228624,0.23850994638439654,-0.8760485979848954,-0.9985430974977929,0.0022087190228858955,-0.5954867966949531,False,False,False,True,False,False,False,False,False,True,False,False,78.01,train
1.419319260602025,0.3537898015695211,-1.5535678506214032,-0.05182476503198964,-1.0694989379342728,-1.7990392317414894,0.2778148908533161,False,False,False,False,False,False,False,True,True,False,False,False,91.91,train
0.2981263764418754,-0.9000345273800757,-1.1917059877644625,0.30553102268185783,-0.21385497972966364,0.23622912207495045,-1.451664921742276,False,False,True,True,False,False,False,True,False,False,False,False,96.72,train
-0.6478801195682514,-1.4538448044177148,-0.019962812799132288,1.6369695220673208,0.17848907915440085,-0.6005711070203106,-0.33863335918075627,True,False,False,False,False,False,True,False,False,True,False,False,107.08,train
0.5609059586669097,1.6904718457129737,-1.5880308851792069,-1.2449319917540285,-1.7498402315311081,-0.16798793774225182,1.596329203426193,False,False,True,False,True,False,False,False,True,False,False,False,72.99,train
1.664580204012059,1.634075142790704,-0.9332332285809337,1.1470462647176916,1.0689153120827743,1.1510361521875665,-0.5783632341940067,False,False,False,False,False,False,False,False,False,True,False,False,184.59,train
1.6120242875670514,-0.5033866262585233,-0.8643071594653262,1.2969051434364023,-0.40585313620484437,1.491429465717842,-0.33863335918075627,True,False,False,False,True,False,True,False,True,False,False,False,95.64,train
-1.2960697557233385,-0.3689433012826873,0.29020449822110245,-0.5590394314645469,-0.19159432390645437,1.2503175353005633,0.5004212033656202,False,False,False,False,False,False,False,True,False,False,False,False,108.0,train
1.1390210395619873,-0.745277698034133,1.1517803621661986,1.3948897949063275,-1.175237053094517,-0.8984152563593018,1.7161941409328183,False,False,False,False,True,True,False,False,False,False,True,False,76.2,train
1.5419497323070421,0.11510612522077045,1.6170313286965503,-0.8068829616531833,1.5864755599723914,1.0801208785354257,0.24356776585142334,False,False,False,False,True,False,False,True,False,False,True,False,173.54,train
0.7886482632619416,0.42221423734251134,0.8933076029826698,1.2680861282981888,0.6640496342981547,-1.2813577340808617,-0.44137473418643497,False,False,True,True,False,True,False,False,True,False,False,False,138.61,train
-1.1734392840183216,1.714260028462177,-0.4335192274927782,-1.7175638400207296,0.06440321806045313,-1.5650188286894249,-1.331799984235651,False,False,True,False,False,False,False,False,True,False,False,False,139.7,train
1.576987009937046,1.509521287047683,-0.48521377932948406,-1.6138153855231612,1.4807374448121475,-1.3097238435417182,-0.37288048418264935,False,False,False,True,False,False,False,True,False,False,False,True,190.6,train
-0.7004360360132589,-1.5409790468473819,-1.0883168840910513,-0.13251800741898734,0.8783084465965446,1.498520993083056,1.390846453414836,False,True,False,False,False,False,True,False,False,True,False,False,135.32,train
-0.8756224241632817,-0.5122069636823855,1.289632500397414,0.7839266739762016,-0.7202848997076762,0.3993342514748743,0.8086453283826566,False,False,False,False,False,False,False,False,True,False,False,False,75.96,train
1.0864651231169813,-1.6837081433426035,0.18681539454769128,-0.37459773457998086,-0.7369803915750832,0.42060883357051654,1.6648234534299795,False,False,False,False,True,True,False,False,False,False,True,False,77.95,train
-0.8230665077182758,0.15733683167441267,1.70318891509106,-0.6397326738515451,1.063350148126972,-0.9622390026462283,-0.6982281717006318,False,False,True,True,False,False,True,False,False,True,False,False,159.82,train
1.1039837619319834,-1.2458986675763617,1.3585585695130216,0.38046046204121275,-0.6326335674037896,-0.8062254006115187,1.0654987658968533,False,True,False,False,True,False,True,False,True,False,False,False,82.28,train
0.210533182366864,1.3633175121733643,-1.0366223322543455,0.48997271956642435,1.36804287470715,-0.19635404720310803,1.1682401409025318,False,True,False,True,False,False,False,True,False,True,False,False,171.54,train
-1.523812060318369,-1.3693833915104299,-1.6914199888526187,-1.1930577645052438,1.5711713590939356,0.5837139629704403,-0.047532796664666616,True,False,False,False,False,False,True,False,True,False,False,False,161.08,train
1.1215024007469854,-1.1595662740034094,-0.48521377932948406,0.2651844014883588,0.7489183846241402,-0.3736422313334599,0.8771395783864421,False,False,False,False,False,False,False,True,False,False,True,False,141.3,train
0.4733127645918983,0.35512621633071234,0.10065780815318166,1.4179450070168986,0.14648938640853726,1.292866699491848,-0.8694637967100963,False,True,False,False,True,False,False,True,False,False,False,True,134.62,train
-0.7880292300882703,0.22148474021159095,1.5653367768598452,0.10379791671436339,0.34683528881742137,-0.9835135847418706,-1.1605643592261863,False,True,False,False,True,False,False,False,False,False,False,False,129.29,train
0.6134618751119172,-0.8099601724757879,-1.0538538495332477,0.7954542800314872,-0.19159432390645437,-0.4303744502551726,1.6990705784318723,False,True,False,False,True,False,False,True,False,False,False,False,97.4,train
-0.6653987583832534,-0.760512826311713,-0.2956670892615627,-0.37459773457998086,-0.13594268434843101,-0.16089641037703767,-0.7495988592034712,True,False,False,True,False,False,False,False,False,False,False,True,101.06,train
0.9287973737819589,1.174883030845403,0.10065780815318166,1.354543173712829,-0.3154192219230564,0.9950225501528566,-0.33863335918075627,False,True,False,True,False,True,False,False,False,False,False,True,117.13,train
-0.9632156182382932,1.390580373301665,0.3591305673367105,-0.9394504312889652,-0.7592410473982927,0.3922427241096601,0.534668328367513,False,False,True,True,False,False,False,False,False,False,False,True,99.52,train
-0.3500632597132116,1.2545333506123992,1.427484638628629,1.0375340071924808,-1.493842689564201,0.2504121768053786,1.4422171409176754,False,True,False,False,False,False,False,False,False,False,False,True,79.37,train
1.1740583171919927,0.06084768591640728,1.4447161559075312,1.406417400961613,-0.7175023177297751,-1.763581594915419,-0.08177992166655941,True,False,False,True,False,False,False,False,False,True,False,False,100.27,train
-1.6289238932083838,-0.8436378244578066,1.410253121349728,-0.5071652042157627,1.532215211403319,0.7042699281790793,0.637409703373192,False,True,False,False,True,False,True,False,False,True,False,False,173.57,train
0.017828155401837607,-0.7516924888878508,0.6692978783569447,-0.4149443557734795,0.24109717365717712,-0.9835135847418706,1.3737228909138892,False,False,True,False,True,True,False,False,True,False,False,False,115.85,train
0.017828155401837607,-1.1389854866810647,-0.08888888191473973,1.2623223252705456,-0.44341799290650996,-0.6998524901333075,-0.5269925466911672,False,False,True,True,False,True,False,False,True,False,False,False,84.0,train
0.5784245974819132,0.30033321112187256,0.6348348437991409,0.5994849770916352,-0.8496749616800806,-0.7069440174985216,0.5860390158703525,False,False,True,False,False,True,False,False,False,True,False,False,91.4,train
-0.4551750926032266,-0.3630630763334458,-0.6230659175606996,1.5505124766526803,-1.53975529219957,-0.827499982707161,0.8771395783864421,False,False,False,False,True,False,False,True,False,False,True,False,59.73,train
0.5784245974819132,1.5913098704325852,-0.9160017113020321,0.7954542800314872,-1.6232327515366052,0.37096814201401807,-1.5715298592489013,False,False,True,True,False,False,True,False,True,False,False,False,68.23,train
0.7886482632619416,1.7503432270143398,-1.43294722966909,-1.043198885786534,0.7391793477014863,0.10149010213588311,0.9113867033883349,False,False,False,False,False,False,True,False,True,False,False,False,159.32,train
0.2981263764418754,0.4358456679066618,0.6692978783569447,-0.9567418403718935,-1.5147120543984596,-1.5153781371329262,-1.4687884842432224,True,False,False,False,False,False,False,False,False,False,False,True,72.41,train
-1.3135883945383404,-0.28742200085002323,-0.6575289521185033,-1.5331221431361635,-1.456277832862535,-0.21762862929875032,-1.4002942342394369,False,False,False,False,True,False,True,False,True,False,False,False,62.21,train
-1.068327451128308,1.3136028830570514,1.2551694658396098,0.5015003256217091,1.0188288364805536,-1.1040695499505098,1.6819470159309255,True,False,False,True,False,True,False,False,False,True,False,False,167.05,train
1.4893938158620346,1.258542594895973,1.668725880533257,-1.4639565068044509,-0.09420395467991349,0.01639177375331425,-0.5954867966949531,False,False,True,False,True,True,False,False,False,False,True,False,119.34,train
0.8412041797069475,1.5873006261490117,1.5825682941387473,-0.3573063254970525,1.0090897995578991,1.1581276795527806,-1.2119350467290257,False,False,False,False,False,False,True,False,True,False,False,False,171.29,train
1.664580204012059,1.069038981759059,-0.4679822620505819,-1.1238921281735317,-0.5185477063098416,1.31414128158749,-1.5201591717460619,False,False,False,True,False,False,False,False,True,False,False,False,106.71,train
1.0514278454869759,0.5579939770795389,-0.7953810903497188,-1.100836916062961,1.3569125467955452,0.1227646842315254,-0.85234023420915,True,False,False,False,False,True,False,False,False,False,False,True,172.2,train
-0.6303614807532495,1.055942117099385,0.4625196710101217,-1.688744824882516,0.4957034246351341,-1.7848561770110614,-1.331799984235651,False,True,False,True,False,False,False,False,False,False,False,True,150.67,train
-0.4551750926032266,-1.5719838693070178,0.47975118828902386,0.7435800527827026,1.0786543490054283,1.5056125204482702,-1.229058609229972,True,False,False,False,False,False,False,False,False,False,False,True,143.52,train
0.49083140340690024,-0.024148292895354105,-1.0193908149754434,-1.6080515824955184,-1.7317534486747506,-1.5437442465937825,-0.3900040466835958,False,False,False,False,False,False,False,True,False,True,False,False,52.27,train
1.1039837619319834,1.4908114803910062,0.4452881537312201,-0.6627878859621158,-1.2879316231995146,-0.7282185995941639,0.5175447658665663,False,False,True,False,False,False,True,False,False,True,False,False,94.75,train
0.00030951658683563236,0.22255387202054416,0.5314457401257298,-0.5244566132986911,-0.3168105129120069,0.732636037639936,-1.3660471092375437,False,False,False,True,False,True,False,False,True,False,False,False,113.71,train
0.7711296244469381,0.26932838866223663,1.410253121349728,0.44962609837292533,1.43899871514363,1.3354158636831326,-0.33863335918075627,True,False,False,True,False,False,True,False,False,False,True,False,177.16,train
0.1754959047368585,-0.24278574782623658,0.703760912914749,1.3891259918786851,-1.1808022170503196,-0.9055067837245158,-0.9379580467138823,False,True,False,False,False,False,False,True,False,False,False,False,68.29,train
-0.13983959393318326,-0.1286559272205071,1.410253121349728,-0.8414657798190396,-1.737318612630553,0.8461004754833609,0.6031625783712986,True,False,False,False,True,False,True,False,False,False,False,True,54.21,train
0.7010550691869286,0.7063360155717636,-1.5191048160635994,1.1124634465518357,1.0786543490054283,0.22913759470973655,0.19219707834858385,True,False,False,True,False,False,True,False,False,False,False,False,162.29,train
0.5784245974819132,1.3558335895106937,1.5308737423020409,1.1470462647176916,0.11448969366267407,0.06603246530981273,0.9627573908911744,False,False,False,False,False,False,False,False,True,False,False,False,140.61,train
0.49083140340690024,-1.3915678765462038,-1.3295581259956781,-1.170002552394673,-0.07055200786775373,1.6261684856569092,0.757274640879817,False,False,True,False,True,True,False,False,False,False,False,True,101.25,train
1.1390210395619873,0.47807637436030403,-0.9332332285809337,-0.005714340810848217,-0.34741891466892,-1.2884492614460759,1.3223522034110502,False,False,True,False,False,False,True,False,True,False,False,False,104.58,train
0.5083500422219038,1.2930220957347065,-0.691991986676307,-0.8414657798190396,-0.37107086148107976,1.136853097457138,-1.4345413592413296,True,False,False,False,True,False,False,True,False,False,False,False,115.41,train
0.6134618751119172,0.14691279653712128,0.4452881537312201,-1.3486804462515969,0.042142562237243476,-1.0118796942027268,0.24356776585142334,True,False,False,False,True,True,False,False,False,False,False,False,119.17,train
1.3667633441570177,0.246609337721986,0.13512084271098537,1.1528100677453348,0.29257494024834857,1.2574090626657777,-1.0235758592186146,True,False,False,False,True,True,False,False,False,False,False,True,127.52,train
0.2630890988118699,-0.37669450689759626,-1.43294722966909,0.31129482570950023,1.1482188984529575,1.413422664700487,0.3805562658589951,False,True,False,True,False,False,True,False,False,False,True,False,148.52,train
1.0514278454869759,-0.6581434556044659,1.272400983118512,-0.8126467646808261,-1.6941885919730848,0.04475788321417045,-0.7153517342015785,False,False,False,True,False,True,False,False,False,False,True,False,56.09,train
